id;graphic_design;top_1_section;top_2_section;top_3_section
34220;B;4;3;5
3390;A;3;1;2
57775;B;3;5;4
96725;B;4;3;5
48663;B;4;5;3
66035;B;4;5;3
115746;C;3;6;0
79009;B;4;3;5
83738;B;4;3;5
8463;A;1;3;2
44335;A;1;3;2
94215;A;3;1;2
2750;B;3;5;4
99125;B;4;5;3
23505;A;3;2;1
34170;B;4;3;5
19774;B;4;5;3
10474;B;3;4;5
8473;B;3;5;4
24357;A;1;2;3
626;C;6;3;0
78678;A;1;3;2
93481;C;3;6;0
61653;A;3;1;2
63184;C;6;3;0
83289;B;4;3;5
103241;A;3;1;2
112807;C;6;3;0
49035;C;3;6;0
70780;B;4;3;5
71344;B;3;4;5
4948;A;1;2;3
63281;A;3;1;2
29775;A;1;3;2
22316;B;4;3;5
115157;B;4;3;5
107940;B;4;3;5
57343;B;3;4;5
2375;B;3;4;5
30506;A;3;1;2
63590;B;3;4;5
68599;A;1;3;2
108429;B;4;3;5
41703;A;3;1;2
1512;B;4;3;5
3644;A;1;2;3
105846;A;1;3;2
94703;B;4;3;5
37939;A;3;1;2
110507;B;3;4;5
62926;A;1;3;2
64947;A;3;1;2
99788;A;3;1;2
25861;C;3;6;0
19759;C;3;6;0
101230;B;4;3;5
31094;A;3;1;2
72153;B;4;3;5
11960;B;4;3;5
15652;A;3;1;2
20474;A;1;2;3
17335;B;4;5;3
82254;C;3;6;0
34418;B;3;4;5
98915;B;4;3;5
43200;A;1;3;2
16113;B;3;4;5
76667;C;6;3;0
2204;C;6;3;0
61189;A;3;1;2
62073;B;4;5;3
90984;C;6;3;0
49020;A;1;2;3
81841;B;4;3;5
3126;A;3;1;2
45296;A;3;1;2
72332;A;3;1;2
58765;B;4;5;3
83030;B;3;5;4
15109;A;3;1;2
97032;B;4;5;3
115679;A;3;1;2
104722;B;4;3;5
90894;B;4;3;5
34814;B;4;3;5
114958;B;4;5;3
111700;B;4;3;5
17745;B;4;3;5
49634;B;3;5;4
89097;B;3;4;5
72149;A;3;1;2
30573;B;3;4;5
41922;B;3;5;4
111201;A;3;1;2
82106;B;3;5;4
37356;A;3;2;1
105048;A;3;1;2
116229;A;3;1;2
68921;A;3;2;1
72268;C;6;3;0
66166;B;4;3;5
104829;A;1;3;2
43955;B;4;3;5
61034;C;3;6;0
53611;A;3;2;1
44564;B;4;5;3
58049;A;3;2;1
32069;B;4;3;5
40488;A;1;3;2
39605;A;3;1;2
100276;C;6;3;0
77983;A;3;2;1
60948;A;3;1;2
7531;A;1;3;2
36217;A;3;1;2
8157;C;6;3;0
63501;B;3;5;4
95080;B;4;5;3
16721;A;3;2;1
55117;B;4;5;3
112889;A;3;1;2
18533;B;4;3;5
30593;B;3;4;5
64686;B;4;5;3
104827;C;6;3;0
9925;A;1;2;3
79711;A;3;2;1
66028;B;4;5;3
99643;C;6;3;0
96779;A;3;1;2
24994;A;3;2;1
12752;B;4;3;5
36415;B;3;4;5
82149;B;4;3;5
99145;B;4;3;5
31100;B;3;5;4
88878;A;1;3;2
54227;B;3;5;4
82991;B;3;4;5
11593;B;3;4;5
113501;B;4;3;5
30282;A;3;1;2
67091;A;3;1;2
86109;B;4;5;3
109043;C;3;6;0
60240;A;3;2;1
8974;C;6;3;0
75661;B;4;3;5
48255;B;4;3;5
114434;B;4;3;5
52634;B;3;4;5
101900;B;4;5;3
56983;B;3;4;5
78773;B;4;5;3
18971;B;4;3;5
68281;A;1;3;2
76159;C;6;3;0
110912;B;3;5;4
71593;B;3;5;4
93119;B;3;5;4
13623;B;3;4;5
94831;A;1;3;2
36418;C;6;3;0
96542;A;3;2;1
18852;B;3;4;5
25949;B;4;3;5
42516;A;3;1;2
14877;B;4;5;3
27688;A;1;3;2
9676;B;3;5;4
8289;B;3;4;5
63441;B;3;4;5
98679;A;1;2;3
99478;A;3;1;2
77317;B;4;3;5
110808;B;3;5;4
2916;A;1;3;2
30898;A;1;3;2
26332;A;3;1;2
54823;C;3;6;0
43829;B;4;3;5
50285;A;3;1;2
17738;A;1;3;2
43428;B;3;5;4
13017;A;3;2;1
31422;A;3;1;2
92077;A;3;1;2
109953;B;4;3;5
3569;C;6;3;0
106782;B;4;3;5
7419;C;6;3;0
42241;B;4;5;3
108530;B;4;5;3
67200;B;4;3;5
80682;A;3;1;2
89236;B;3;5;4
48027;B;4;3;5
7316;A;3;2;1
17371;C;6;3;0
7619;A;3;2;1
37688;A;3;2;1
87152;A;1;2;3
62652;A;3;1;2
91053;B;4;5;3
3346;C;6;3;0
91651;A;3;1;2
64407;B;3;4;5
108114;B;4;3;5
64796;C;6;3;0
62836;A;3;1;2
31926;B;4;3;5
37401;A;3;1;2
49367;B;4;5;3
5611;B;3;5;4
70845;B;4;5;3
42808;C;6;3;0
33691;A;1;3;2
64479;A;3;2;1
653;A;3;2;1
23165;B;4;5;3
76966;B;3;4;5
46823;B;4;3;5
53812;A;3;2;1
75555;A;3;1;2
8667;C;6;3;0
79855;A;3;1;2
4567;A;3;1;2
57839;B;4;5;3
62971;A;1;3;2
37933;B;4;5;3
60534;A;3;1;2
34195;A;1;3;2
45584;B;4;3;5
1503;A;3;2;1
24976;C;6;3;0
14449;B;4;5;3
106799;B;3;5;4
51981;B;4;3;5
78954;B;4;3;5
28668;B;4;3;5
89885;B;4;3;5
88659;B;4;3;5
64099;A;3;2;1
62180;C;6;3;0
21585;A;3;1;2
6202;B;4;3;5
44354;B;4;5;3
80061;B;4;3;5
46573;C;6;3;0
73988;B;3;4;5
108126;C;3;6;0
42509;A;1;3;2
79698;B;4;3;5
8123;C;6;3;0
99037;B;4;3;5
16286;C;6;3;0
71950;B;4;3;5
68295;B;4;3;5
67783;C;6;3;0
16391;B;4;3;5
100706;A;1;3;2
46367;A;3;1;2
68442;B;3;5;4
94032;B;4;5;3
78241;C;6;3;0
48532;C;6;3;0
101858;C;3;6;0
87937;B;4;3;5
52517;B;4;3;5
96635;A;3;1;2
90785;B;4;3;5
101128;B;4;5;3
101803;A;1;2;3
85966;B;4;3;5
69430;A;1;2;3
96067;B;4;5;3
46378;C;6;3;0
105234;B;3;4;5
110769;A;1;2;3
47968;C;6;3;0
27926;A;3;1;2
90287;A;1;3;2
74562;C;3;6;0
29883;B;4;3;5
12890;A;1;3;2
20432;C;3;6;0
58930;A;1;3;2
18998;B;4;3;5
44775;B;4;3;5
110185;A;1;3;2
105754;A;1;3;2
12534;B;4;5;3
87353;A;3;2;1
74449;B;3;5;4
77803;C;6;3;0
50854;B;4;3;5
53708;B;4;5;3
80862;A;3;1;2
114344;B;4;3;5
112228;B;4;5;3
25623;B;4;3;5
104599;B;3;5;4
97600;B;4;3;5
3428;A;3;2;1
74056;B;3;5;4
102670;B;4;3;5
29785;B;4;3;5
7420;B;4;3;5
36740;C;6;3;0
60266;B;3;5;4
41047;B;4;3;5
112823;B;4;3;5
40726;B;3;5;4
87607;B;4;5;3
14980;C;3;6;0
90205;B;3;5;4
53403;A;3;2;1
46229;B;4;5;3
84481;B;4;3;5
93327;B;3;5;4
87550;B;4;5;3
83080;C;6;3;0
16936;B;4;3;5
115469;B;4;3;5
90215;A;3;1;2
82394;B;3;4;5
100367;B;4;5;3
92843;A;3;1;2
114561;B;4;3;5
104652;B;4;3;5
16887;B;3;5;4
10358;A;3;1;2
39424;B;3;4;5
13051;B;3;4;5
3662;B;4;3;5
80352;B;3;4;5
37348;C;6;3;0
58303;B;3;5;4
113937;B;3;4;5
53342;A;3;2;1
62701;B;4;3;5
36961;A;3;2;1
17804;A;3;1;2
39192;A;3;2;1
8566;A;1;3;2
60338;B;3;5;4
101610;B;4;3;5
90538;B;3;4;5
68676;B;3;5;4
83922;C;6;3;0
58424;A;3;1;2
71653;B;4;3;5
114445;B;4;5;3
61543;A;3;2;1
29636;B;4;3;5
94503;B;3;5;4
88646;B;3;5;4
109045;C;3;6;0
93176;A;3;2;1
35196;A;1;3;2
19979;B;4;3;5
22617;B;3;5;4
24938;B;3;5;4
29860;B;4;3;5
18363;C;3;6;0
89069;B;4;3;5
100829;A;3;1;2
15743;C;6;3;0
40424;B;3;4;5
54293;C;3;6;0
74368;B;4;3;5
43327;B;3;5;4
99855;A;1;2;3
76440;B;4;3;5
20616;C;3;6;0
63577;B;4;3;5
96700;B;4;3;5
55962;A;3;2;1
65345;A;3;1;2
33245;B;3;5;4
7751;A;1;2;3
66196;A;1;2;3
23050;B;4;3;5
106661;A;3;2;1
29478;C;6;3;0
115840;B;4;3;5
102151;A;1;2;3
12843;C;3;6;0
53056;A;3;1;2
86665;A;1;2;3
62407;A;3;1;2
112924;C;6;3;0
92715;A;3;1;2
84451;B;4;5;3
114690;A;1;3;2
40208;C;6;3;0
522;C;3;6;0
112353;B;3;4;5
12154;B;4;5;3
76815;C;6;3;0
3383;C;6;3;0
29595;A;1;3;2
10839;C;3;6;0
25885;B;3;4;5
25537;A;3;1;2
68229;B;3;4;5
41007;A;1;3;2
112856;A;3;1;2
67212;A;3;2;1
81543;B;4;3;5
15495;C;6;3;0
74868;A;3;1;2
43407;B;4;5;3
63143;B;4;5;3
1621;A;3;2;1
115345;A;1;3;2
67455;A;1;2;3
115395;A;1;3;2
41911;B;3;4;5
84002;B;3;4;5
112973;B;4;3;5
92964;C;6;3;0
13746;B;4;5;3
20408;A;3;1;2
47892;A;1;2;3
93548;B;4;3;5
41958;B;3;5;4
81459;B;3;5;4
16563;B;4;3;5
96766;A;3;1;2
39741;B;4;3;5
14756;A;3;1;2
21221;A;3;1;2
31590;C;6;3;0
49655;B;4;3;5
20300;B;4;3;5
65383;B;3;5;4
99629;B;4;3;5
81843;B;4;3;5
16127;B;4;3;5
54102;B;4;5;3
75073;A;3;1;2
29582;A;1;2;3
69010;B;3;5;4
51427;C;6;3;0
48118;B;4;3;5
97351;A;3;1;2
76469;B;3;5;4
15560;B;4;3;5
104665;B;3;4;5
38832;A;1;3;2
48332;C;6;3;0
58087;B;4;5;3
16419;B;3;5;4
20674;C;6;3;0
102147;B;4;5;3
112060;B;4;5;3
92716;B;4;5;3
20529;B;3;5;4
105435;B;4;3;5
8382;B;3;5;4
47727;B;4;3;5
48830;B;3;5;4
69483;A;1;2;3
46346;B;3;5;4
10027;A;3;2;1
39261;B;3;4;5
41748;B;3;5;4
81731;C;3;6;0
76538;B;4;3;5
3401;A;3;1;2
113360;B;4;5;3
21492;B;4;5;3
65424;A;1;2;3
91723;B;4;3;5
745;B;4;3;5
50865;B;4;5;3
110452;A;3;1;2
88182;B;3;5;4
97956;B;4;5;3
80357;A;3;1;2
82890;B;4;3;5
434;B;4;3;5
811;A;3;1;2
72778;C;3;6;0
88545;A;3;1;2
18682;B;4;5;3
44599;A;1;2;3
74018;A;1;3;2
109226;A;1;2;3
25970;B;4;3;5
17051;B;4;5;3
75337;B;3;5;4
24048;A;1;2;3
27379;C;6;3;0
18573;B;4;3;5
104928;A;1;2;3
57836;B;4;3;5
12552;C;6;3;0
110196;A;3;1;2
42819;B;4;3;5
91387;A;3;2;1
5048;B;4;5;3
8807;B;4;3;5
53100;B;3;4;5
102875;A;1;2;3
29739;C;6;3;0
4075;A;3;2;1
24358;A;1;3;2
60050;B;4;5;3
51383;A;3;1;2
22105;A;3;1;2
16341;C;3;6;0
82920;B;4;5;3
88689;A;1;2;3
51532;B;3;4;5
10754;B;4;5;3
61763;A;3;1;2
71445;B;3;4;5
97143;A;1;3;2
57468;B;3;4;5
77664;B;3;5;4
99838;B;4;3;5
85634;A;3;1;2
96744;B;4;3;5
14324;B;4;3;5
14906;C;3;6;0
115499;A;3;2;1
65114;C;6;3;0
47371;A;3;1;2
34063;B;3;5;4
113388;B;4;3;5
115651;C;3;6;0
27775;B;4;3;5
83527;B;3;4;5
101968;B;4;5;3
6581;A;1;3;2
10354;C;6;3;0
88124;B;3;5;4
114968;A;1;3;2
81131;B;4;3;5
5238;B;3;5;4
13487;B;4;5;3
45547;B;3;5;4
108664;A;1;3;2
17358;C;6;3;0
